Country,OptInDate,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,YesPandemicChange_raw,YesPandemicChange,PandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Feelinghot,Experience_Feelingsweaty,Experience_Feelingthirsty,Experience_Fatigue,Experience_Headache,Experience_Clammyskin,Experience_Rash,Experience_Concentrationloss,Experience_Musclecramps,Experience_Muscleweakness,Experience_Dizziness,Experience_Nausea,Experience_Confusion,Experience_Irrationalbehaviour,Experience_Convulsions,Experience_Faintingbrieflossofconsciousness,Experience_Lossofconsciousnessextensive,Experience_Vomiting,Experience_Feelinglistlesslackofengagementwithsocialactivitiesfa,Experience_Poorqualityofsleep,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeatFeelinghot,ExperienceBeforeHeatFeelingsweaty,ExperienceBeforeHeatFeelingthirsty,ExperienceBeforeHeatFatigue,ExperienceBeforeHeatHeadache,ExperienceBeforeHeatClammyskin,ExperienceBeforeHeatRash,ExperienceBeforeHeatConcentrationloss,ExperienceBeforeHeatMusclecramps,ExperienceBeforeHeatMuscleweakness,ExperienceBeforeHeatDizziness,ExperienceBeforeHeatNausea,ExperienceBeforeHeatConfusion,ExperienceBeforeHeatIrrationalbehaviour,ExperienceBeforeHeatConvulsions,ExperienceBeforeHeatFaintingbrieflossofconsciousness,ExperienceBeforeHeatLossofconsciousnessextensive,ExperienceBeforeHeatVomiting,ExperienceBeforeHeatFeelinglistlesslackofengagementwithsocialact,ExperienceBeforeHeatPoorqualityofsleep,FeelingMore,PhysicalConflict,HeatAffect,Language2
Pakistan,18-Jul-20,35+,Hyderabad,MALE,GOVERNMENT WORK,GOVERNMENT WORK,NO,CEILING FAN,12-VOLT BATTERY,17,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,Nothing just stay lying down.,Do nothing,N/A,,NO,SOME OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY INCREASED,I EAT MORE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY COOL,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,YES,,,,,,,,,,,,,,,,,,IMPATIENT,NO,LESS,Urdu
Pakistan,17-Jul-20,18-24,Karachi,FEMALE,house wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,18,BOTTLES,SUPPLIED IN TANKS,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,8,She uses fan.,Use Air Coolers,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,WARM,HOT,FAIRLY DIFFICULT TO TOLERATE,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,MAYBE,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,21-Jul-20,25-34,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,REFRIGERATOR,GENERATOR,24,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,6,9,I take bath.,Taking a bath,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,EASIER,SLIGHTLY COOL,HOT,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,YES,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,15-Jul-20,35+,Hyderabad,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,I use hand fan.,Using an improvised paper fun,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,EASIER,HOT,DON'T KNOW,INTOLERABLE,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,LESS,Urdu
Pakistan,18-Jul-20,25-34,Karachi,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,3,T-GIRDER,REINFORCED CONCRETE,CERAMIC TILES,2,13,I drink cold water.,Drink cold water,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,SLIGHTLY WARM,INTOLERABLE,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,MAYBE,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,15-Jul-20,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,20,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,7,She takes bath.,Taking a bath,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,18-Jul-20,18-24,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,SOLAR,18,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,She turns on fan.,Use Air Coolers,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,DON'T KNOW,COOL,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,UNHAPPY,NO,MORE,Urdu
Pakistan,18-Jul-20,25-34,Karachi,FEMALE,House wife,HOUSEWIFE,NO,TABLE FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,8,We use hand fan.,Using an improvised paper fun,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,VERY HOT,VERY HOT,INTOLERABLE,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,YES,,,,,,,,,,,,,,,,,IMPATIENT,NO,MORE,Urdu
Pakistan,18-Jul-20,18-24,Karachi,FEMALE,student,STUDENT,NO,CEILING FAN,SOLAR,15,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,5,She turns on cooler.,Use Air Coolers,N/A,,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,MAYBE,,,,,,,,,MAYBE,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,17-Jul-20,25-34,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,SOLAR,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,7,Nothing. It's not too much hot.,Do nothing,N/A,,NO,SOME OF THE DAY,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,CAN'T REMEMBER,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,14-Jul-20,18-24,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,SOLAR,6,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,4,I come on rooftop.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,COOL,WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME,Urdu
Pakistan,18-Jul-20,35+,Hyderabad,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,SOLAR,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REFUSED,REFUSED,REFUSED,6,9,I take bath.,Taking a bath,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,YES,YES,YES,,MAYBE,,,,,,,,NO,NO,,,,,,,UNHAPPY,YES,MORE,Urdu
Pakistan,16-Jul-20,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,SOLAR,13,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CLAY COAT,1,10,If it's hot at night we sit outside.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,NEUTRAL,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,YES,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,18-Jul-20,18-24,Karachi,FEMALE,Student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,18,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,2,She turns on fan.,Use Air Coolers,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,DON'T KNOW,NEUTRAL,HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,YES,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,18-Jul-20,18-24,Karachi,FEMALE,Free,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,CEILING FAN,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,6,4,She drinks cold water.,Drink cold water,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,VERY HOT,HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,YES,YES,YES,,MAYBE,,,,NO,,,,,MAYBE,,,,,NO,YES,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,16-Jul-20,25-34,Hyderabad,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,15,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,8,She is available in the  afternoon.,Spend More time indoors,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,VERY HOT,HOT,INTOLERABLE,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,YES,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,15-Jul-20,25-34,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,SOLAR,6,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CLAY COAT,1,9,She takes bath.,Taking a bath,N/A,,NO,SOME OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,YES,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,15-Jul-20,35+,Karachi,MALE,INFORMAL TRADE / STREET SALES,INFORMAL TRADE / STREET SALES,NO,OTHER,SOLAR,16,BOTTLES,SUPPLIED IN TANKS,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,10,We sit outside on day.,Spend More time outdoors,N/A,,NO,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,WARM,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,16-Jul-20,18-24,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,12-VOLT BATTERY,3,SUPPLIED IN TANKS,SUPPLIED IN TANKS,1,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,8,I go outside.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,VERY HOT,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,YES,YES,YES,MAYBE,,,,,,NO,,,MAYBE,NO,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,10,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,3,She goes outside.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,17-Jul-20,18-24,Hyderabad,FEMALE,Student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,10,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,7,I take bath.,Taking a bath,N/A,,NO,SOME OF THE DAY,SLIGHTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,DON'T KNOW,HARDER,WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,MAYBE,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,ABOUT THE SAME,LESS,Urdu
Pakistan,18-Jul-20,25-34,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,20,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,8,We go on rooftop.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,MAYBE,,,,,,YES,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,18-Jul-20,35+,Hyderabad,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,8,I use hand fan.,Using an improvised paper fun,N/A,,NO,OTHER,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,VERY HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,YES,YES,YES,,,,,,,NO,,,MAYBE,,,,,,NO,YES,FRUSTRATED,NO,MORE,Urdu
Pakistan,16-Jul-20,25-34,Karachi,MALE,houae wife,HOUSEWIFE,NO,TABLE FAN,12-VOLT BATTERY,6,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,3,11,She takes bath.,Taking a bath,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,YES,YES,YES,MAYBE,,,,,,,MAYBE,,YES,,,CAN'T REMEMBER,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,17-Jul-20,18-24,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,6,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,3,She go outside.,Spend More time outdoors,Now she stays at home.,Spend More time indoors,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,VERY HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,YES,YES,YES,,,,,,,,,,,,,,,,,YES,IRRITABLE,NO,MORE,Urdu
Pakistan,15-Jul-20,18-24,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,10,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,5,We take bath.,Taking a bath,N/A,,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,16-Jul-20,25-34,Hyderabad,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,9,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,Nothing special.,Do nothing,N/A,,NO,HALF OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,SLIGHTLY WARM,SLIGHTLY WARM,INTOLERABLE,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,MAYBE,,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,15-Jul-20,25-34,Karachi,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,1,4,I go outside.,Spend More time outdoors,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SLIGHTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,VERY HOT,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,18-Jul-20,25-34,Karachi,MALE,GOVERNMENT WORK,GOVERNMENT WORK,NO,CEILING FAN,SOLAR,18,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,4,I take bath.,Taking a bath,N/A,,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,REMAINED ABOUT THE SAME,I EAT MORE - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,WARM,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,MAYBE,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,LESS,Urdu
Pakistan,14-Jul-20,25-34,Hyderabad,MALE,Nil,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,CEILING FAN,SOLAR,6,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,1,3,She takes bath.,Taking a bath,N/A,,NO,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,HOT,VERY DIFFICULT TO TOLERATE,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,YES,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
